Date,Daily Mean PM2.5 Concentration,temp,visibility,winddir,windspeed,precip,solarradiation,cloudcover,humidity,Month
2020-12-13,12.4,11.0,14.8,273.9,24.5,0.0,74.0,22.2,68.7,12
2020-12-14,5.0,4.2,14.7,344.6,23.2,6.282,11.8,73.5,72.5,12
2020-12-15,1.9,1.5,16.0,315.8,20.6,0.0,72.0,11.5,47.3,12
2020-12-16,4.7,-2.4,11.1,44.7,32.0,12.499,21.5,58.4,57.4,12
2020-12-17,2.2,-2.4,8.5,6.6,31.5,13.514,30.9,66.3,75.6,12
2020-12-18,5.8,-2.6,16.0,346.5,16.6,0.0,56.7,62.2,60.4,12
2020-12-19,15.0,-3.3,16.0,332.7,13.0,0.0,66.2,13.7,60.6,12
2020-12-20,19.8,1.1,13.0,300.7,7.6,0.3,19.5,81.4,70.8,12
2020-12-21,27.8,4.4,11.8,258.9,12.7,0.0,46.6,76.0,75.1,12
2020-12-22,21.6,5.1,12.6,291.4,24.2,0.0,59.8,86.2,64.2,12
2020-12-23,6.6,4.3,16.0,243.7,24.1,0.0,68.6,13.1,52.9,12
2020-12-24,12.9,11.4,15.2,161.5,35.0,1.659,29.4,86.3,77.0,12
2020-12-29,3.1,2.6,16.0,311.4,28.7,0.0,80.7,29.2,43.9,12
2020-12-30,4.3,1.3,16.0,217.2,22.0,0.0,51.4,25.9,52.4,12
2020-12-31,8.2,5.8,14.5,296.3,23.4,10.059,22.9,80.1,68.7,12
2021-01-01,7.7,1.8,14.1,40.8,12.7,15.04,42.5,43.1,70.1,1
2021-01-02,5.0,5.5,12.2,315.8,27.0,2.31,161.9,59.6,74.2,1
2021-01-03,6.2,2.1,12.8,37.0,19.8,4.903,86.4,76.0,80.4,1
2021-01-04,5.9,3.3,15.0,6.2,15.2,0.854,60.3,90.8,77.4,1
2021-01-05,5.7,3.5,16.0,5.2,14.9,0.0,38.9,99.1,69.7,1
2021-01-06,5.2,2.8,16.0,320.7,25.2,0.0,73.4,49.0,65.3,1
2021-01-07,2.2,1.6,16.0,327.6,21.5,0.0,79.6,3.8,56.5,1
2021-01-08,3.3,-0.1,16.0,349.3,19.7,0.0,61.7,12.5,60.2,1
2021-01-09,3.2,-0.5,16.0,353.1,27.8,0.0,75.3,44.3,51.6,1
2021-01-10,4.0,1.0,16.0,344.8,15.2,0.0,89.3,7.2,52.5,1
